Column1,I-Count,Label(m0/f1),NYT_ID,RandInt
2287,5,0,59c221ea95d0e0246f20a077,0.490575646
5121,1,0,5b65f2f0068401528a2d276d,0.490671855
1673,0,0,596049f095d0e0246f1f956b,0.490828097
1699,31,1,5965cdfd95d0e0246f1f9f4c,0.490847562
3561,10,1,5a7a4258d4211f00015bfa6a,0.490924822
5038,5,1,5b566e6d00a1bc2872e7de17,0.491312451
4633,0,0,5b1c1cb447de81a90122ce05,0.49162675
1519,0,0,59477b7295d0e024b5878c13,0.492018784
4751,2,1,5b2cc95447de81a90122f072,0.492221122
1504,34,0,594477d695d0e024b587882d,0.492320332
5380,1,1,5b8c6b73068401528a2d6f00,0.492396157
3682,1,0,5a8e06ea410cf7000162d3b2,0.492568848
3039,31,0,5a2716e87c459f246b639053,0.492673678
3094,0,1,5a302efa7c459f246b63a59c,0.492757338
1829,0,0,5977854b95d0e0246f1fc48b,0.493008093
329,13,0,589c267895d0e02474635540,0.493140652
2451,8,1,59d78c6995d0e0246f20e68c,0.493464273
4856,4,0,5b39f7a600a1bc2872e66a7e,0.493466448
5235,44,1,5b7601f5068401528a2d4694,0.493485915
1063,6,1,590ad66f95d0e024b586edbc,0.493581036
434,2,0,58b09d1f95d0e024746387a0,0.493582544
5357,1,1,5b866b22068401528a2d6357,0.493749075
2115,15,1,59a86ae895d0e0246f202868,0.493842105
336,1,1,589f6d2c95d0e02474635d64,0.494078294
1630,3,0,595c287295d0e02550998715,0.494328346
3339,50,0,5a6398c195d0e0110c1a5a07,0.494480107
4502,1,1,5b0c89f8068401528a2b0372,0.494597742
5194,21,1,5b6f2b2e068401528a2d398e,0.49482212
721,2,0,58d8fd1595d0e02489b9360b,0.494917686
1707,1,1,59647c8195d0e0246f1f9bde,0.495028656
1356,3,0,5933003e95d0e024b5874767,0.495163902
1074,1,1,590e169495d0e024b586f550,0.495475686
4810,3,0,5b3334f800a1bc2872e65ba6,0.495657187
2420,1,0,59d4f1a395d0e0246f20dfaa,0.495751585
4876,32,0,5b3bfd8a00a1bc2872e66f93,0.495816876
4774,0,0,5b307d8300a1bc2872e653a5,0.496150077
1794,0,0,5972a34795d0e0246f1fbc5e,0.496259802
451,5,0,58ae9b7e95d0e02474638189,0.496328869
5451,23,0,5b96bf38068401528a2da3dc,0.496568798
1921,20,1,598a3bf695d0e0246f1fec40,0.496695076
3398,18,1,5a6b7719d4211f00015bdba7,0.496734116
3880,4,0,5aad5eb147de81a901211e66,0.496949532
398,9,1,58a757a295d0e024746373b2,0.497019288
2912,1,1,5a133ae395d0e0246f217b9e,0.497022587
4309,9,0,5aedf834068401528a2ac76c,0.497041505
4497,6,0,5b089a16068401528a2afec9,0.497284494
2459,0,0,59d72ef295d0e0246f20e573,0.497363217
1662,7,1,595c936e95d0e02550998791,0.497442124
3782,2,1,5a9af7c9410cf7000162ef5c,0.497459033
4805,6,0,5b33592500a1bc2872e65c14,0.497537307
2034,2,0,599bdb8395d0e0246f200dd8,0.498626174
5259,0,0,5b7ad91d068401528a2d4d5e,0.498683994
4167,6,0,5ad9b6a2068401528a2a9c2f,0.498889215
4867,3,0,5b3bac8700a1bc2872e66e91,0.499153324
134,38,1,58821d5995d0e0392607bdc7,0.499281859
2656,1,0,59f269d695d0e0246f212669,0.499311244
110,6,0,587dd40a95d0e0392607b100,0.499490255
2014,22,0,5995df7195d0e0246f200411,0.499575741
1709,5,0,59647c6495d0e0246f1f9bd7,0.499780114
4756,2,1,5b2bb66c47de81a90122ed6a,0.49981916
3633,6,0,5a8564d0410cf7000162c163,0.500042351
3556,0,0,5a7ada6cd4211f00015bfbd9,0.500164247
3520,19,0,5a750fd5d4211f00015bf142,0.500212383
4511,30,1,5b0e72a9068401528a2b07af,0.50046395
2143,6,0,59a982f195d0e0246f202b40,0.500992575
4050,3,1,5ac73e1c068401528a2a3a75,0.501415728
2873,16,1,5a0cd59895d0e0246f2160e3,0.50190848
365,0,0,58a5bd7f95d0e02474636e12,0.502658726
2651,56,1,59edae8795d0e0246f2118cb,0.502660481
1807,9,0,597653eb95d0e0246f1fc1ab,0.502747549
5171,1,0,5b6c575f068401528a2d341d,0.502748569
4278,4,0,5ae9e0d1068401528a2abdb2,0.502834253
1123,0,1,5911dbf295d0e024b586fc06,0.503462981
1682,0,0,595f4a8595d0e0246f1f92b2,0.503734228
3311,1,0,5a607b4995d0e0110c1a52da,0.503871844
4796,0,0,5b31735500a1bc2872e65779,0.503970932
5411,4,0,5b8fca93068401528a2d7483,0.504128646
4370,4,0,5af732ab068401528a2adbfa,0.50418411
3312,5,1,5a607ac395d0e0110c1a52d7,0.50465198
3017,17,0,5a21b1657c459f246b6385be,0.504666989
1977,0,0,5992030195d0e0246f1ffb09,0.504716142
1039,9,0,5908336d95d0e024b586e6af,0.505490458
722,5,0,58d8bd6e95d0e02489b93570,0.505597393
1430,5,1,593a4c7495d0e024b5876294,0.505624586
3127,0,0,5a31c0dd7c459f246b63ac1a,0.505676373
445,29,1,58af481395d0e024746383ba,0.505798258
3971,4,0,5abcb5a547de81a901219294,0.50618281
4910,3,0,5b4106b700a1bc2872e67a13,0.506392726
4382,1,0,5af95aa3068401528a2adf12,0.507314541
1982,0,0,598f9ab295d0e0246f1ff757,0.507316678
1,2,0,586a0d8795d0e039260789b4,0.507351479
735,1,1,58da0eed95d0e02489b93add,0.507406619
4437,1,1,5b029527068401528a2aeea9,0.507505511
430,3,0,58abf88295d0e02474637ad8,0.507581255
4708,3,0,5b27c52847de81a90122e5b2,0.507758723
1428,0,0,593a73b595d0e024b5876330,0.507870324
4407,1,0,5afe2414068401528a2aea56,0.507917221
229,1,0,58d162d795d0e02489b924fe,0.508128748
5193,0,0,5b6e34fd068401528a2d389a,0.508924213
5085,2,0,5b5f69e500a1bc2872e7efd2,0.509397991
3476,4,0,5a71f3b8d4211f00015be638,0.509457153
3455,3,0,5a71e958d4211f00015be25e,0.509475455
1915,0,0,59860eb095d0e0246f1fe4be,0.509702305
1985,14,0,5994647c95d0e0246f20006c,0.509703157
5271,4,0,5b7d5379068401528a2d5275,0.510317854
4108,2,0,5acfe47e068401528a2a86bb,0.510334928
3955,6,1,5abc1fd047de81a901218f31,0.510386391
4203,8,1,5ade7448068401528a2aa443,0.510704423
4199,17,0,5adf7abe068401528a2aa6e9,0.510736722
4024,22,0,5ac524df068401528a2a26c2,0.511103394
1744,7,0,5969646495d0e0246f1fa92e,0.511685669
2000,1,0,5992a0e995d0e0246f1ffc18,0.512208583
3046,14,1,5a2678d07c459f246b638e27,0.513067259
3088,0,0,5a2b38ed7c459f246b639bf1,0.513803646
5063,32,0,5b5cb63100a1bc2872e7ec1a,0.513827597
1422,0,1,593af76395d0e024b58764f1,0.513908362
700,0,0,58d54f3895d0e02489b930ae,0.514030186
1272,4,0,5928838495d0e024b58732b1,0.514103284
2131,9,0,59aaf8ca95d0e0246f202d86,0.514473614
3702,13,0,5a91bd45410cf7000162dc8b,0.514586184
2339,21,0,59c5a41695d0e0246f20bbe5,0.514768926
4858,5,0,5b396fb500a1bc2872e6699c,0.515166615
4357,6,0,5af62806068401528a2adacc,0.515334165
4775,0,0,5b2dabbf47de81a90122f2ea,0.515446907
3249,7,0,5a55211795d0e0110c1a3a88,0.515517457
3333,23,0,5a639c3695d0e0110c1a5a10,0.515682049
2299,0,0,59c0c56895d0e0246f2097ae,0.516004352
2484,13,0,59d83c1e95d0e0246f20e881,0.516614871
4165,12,0,5ad7e8e3068401528a2a97a9,0.516755817
2335,0,0,59c5ac6995d0e0246f20bbf4,0.517368228
2309,1,1,59c4ba0795d0e0246f20b910,0.517881759
1331,1,1,5931c0c195d0e024b58745a0,0.517934637
3112,1,0,5a2de4557c459f246b639ed6,0.518195297
3716,8,0,5a8ff0cb410cf7000162d8ae,0.518349648
1436,0,0,593e8d6d95d0e024b5876a6f,0.518952848
1619,8,0,5957f64a95d0e0255099805b,0.518962763
3722,0,0,5a9435b0410cf7000162e095,0.519088534
1332,1,1,5931c01795d0e024b587459e,0.519092089
3603,0,0,5a841341410cf7000162bd9a,0.519182108
379,3,0,58a40f7f95d0e024746368bf,0.519290991
3995,0,1,5abfcca747de81a90121a89a,0.519338564
4628,0,0,5b1da7a647de81a90122d361,0.519583104
1255,0,0,5925347495d0e024b58728fb,0.519623561
4585,1,1,5b16d6b247de81a90122c0a5,0.519810015
3993,3,0,5abfd3ad47de81a90121a8bc,0.52004605
4065,0,0,5aca6d45068401528a2a4ee8,0.520935514
4069,13,0,5ac90e32068401528a2a4947,0.521003304
1655,5,1,595de50395d0e02550998ae3,0.521023874
3713,5,0,5a901287410cf7000162d913,0.521024269
3694,26,0,5a91c9fd410cf7000162dca7,0.521452066
5432,5,1,5b933b43068401528a2d9eab,0.521807514
1274,1,0,5928795a95d0e024b5873280,0.522077977
683,2,0,58d225ff95d0e02489b92771,0.522235283
575,0,0,58c3356695d0e024902fec86,0.522401201
4818,1,0,5b346c8300a1bc2872e65f7d,0.522452332
4935,18,1,5b47238500a1bc2872e7bfc5,0.522700782
4168,0,0,5ada7cea068401528a2a9e6b,0.522729024
585,0,1,58c4568295d0e024902fede7,0.522732291
245,86,1,58919a4e95d0e0392607ded4,0.52284158
2975,0,0,5a1ca50f95d0e0246f218d54,0.522878849
5058,3,0,5b5a539400a1bc2872e7e7f8,0.523035116
5113,1,0,5b618121068401528a2d1d67,0.523072715
5377,11,1,5b8c6b77068401528a2d6f01,0.523444516
4974,1,0,5b4ca4a500a1bc2872e7ca3c,0.523733568
4406,3,0,5afb654a068401528a2ae506,0.523736148
1116,13,0,5912bf7595d0e024b586fe55,0.523799467
4188,1,1,5add197f068401528a2aa147,0.523908911
3036,3,0,5a27d7337c459f246b639208,0.523966771
2936,1,0,5a136e5e95d0e0246f217c04,0.524677478
1978,4,0,5991ee9395d0e0246f1ffad8,0.52495663
426,0,0,58ac69cb95d0e02474637c2f,0.526128897
3448,0,0,5a71ee13d4211f00015be437,0.526645701
404,5,0,58a6c5d995d0e0247463717d,0.526850531
438,25,1,58b0044695d0e02474638598,0.5270015
3227,3,0,5a5404ef95d0e0110c1a37f2,0.527333342
3073,1,0,5a2888707c459f246b6394a8,0.527344011
4729,5,0,5b298af647de81a90122e8c9,0.527597516
4605,0,1,5b1a53b547de81a90122ca55,0.527926782
713,5,1,58d6b74495d0e02489b9332f,0.528154381
1623,5,1,5957ea3495d0e02550998049,0.528815728
4569,1,0,5b15069e47de81a90122bba4,0.528902054
3485,29,1,5a744149d4211f00015bef02,0.528962698
2969,12,0,5a1d3e4a95d0e0246f218e7a,0.529317461
443,1,0,58afed0d95d0e0247463853d,0.52953911
4229,2,1,5ae3b5b5068401528a2ab2da,0.529565524
5454,5,0,5b95a689068401528a2da194,0.529712138
2241,1,0,59b9861995d0e0246f2071bf,0.529782875
4675,0,0,5b22bb3847de81a90122dffa,0.530235646
3167,0,0,5a371edf7c459f246b63b8bd,0.530382248
766,2,0,58de146e95d0e02489b946b3,0.530608296
250,1,0,58965b2395d0e0392607eaa3,0.530723623
2741,3,0,59fa25ed95d0e0246f2136b8,0.530843987
1455,9,0,5940659295d0e024b5877d07,0.531239808
2249,0,1,59b8dc8395d0e0246f206501,0.53146711
2150,1,0,59a90a7e95d0e0246f2029da,0.531530165
486,34,1,58b3e18395d0e02474638c36,0.531715707
4509,2,0,5b0b3875068401528a2b01ac,0.531850317
125,1,0,5880aaf995d0e0392607b983,0.532354965
2326,3,0,59c6ae7895d0e0246f20bd3a,0.532537111
4983,18,0,5b4e82f800a1bc2872e7cedc,0.532736338
4515,0,0,5b0e4065068401528a2b0715,0.532910355
3089,5,1,5a2b2eeb7c459f246b639bdc,0.533520667
3465,5,1,5a723affd4211f00015be988,0.533540751
217,3,0,588f489a95d0e0392607d8c9,0.533905584
2898,12,0,5a0f7de495d0e0246f2175f6,0.534227315
2204,0,0,59b4334395d0e0246f204108,0.534310395
2071,25,1,59a1cdda95d0e0246f201adb,0.534399568
1214,60,1,59208b5395d0e024b5871f8b,0.534725224
2753,1,0,59fe063b95d0e0246f213fd5,0.534942051
4124,2,0,5ad14f12068401528a2a8a1e,0.534960176
4439,0,0,5b033752068401528a2aefbd,0.535000663
3961,5,0,5aba62d847de81a901217f29,0.535242297
3079,7,0,5a2c3d987c459f246b639d0d,0.535604777
1756,1,0,596cad8995d0e0246f1fad37,0.535718729
3676,21,1,5a8eecac410cf7000162d619,0.535797157
1676,6,1,5960014f95d0e0246f1f950f,0.536318305
3440,3,1,5a6bde96d4211f00015bdc95,0.536386547
4059,8,0,5ac8e508068401528a2a4855,0.536404979
4341,0,1,5af24908068401528a2acfe9,0.536799607
5245,34,1,5b771ba3068401528a2d48bc,0.536968995
2134,1,0,59aaf79095d0e0246f202d7e,0.537589522
4006,13,1,5abfd3ae47de81a90121a8be,0.53792112
764,1,0,58de57dd95d0e02489b9478b,0.538029773
5202,0,0,5b6f2b2f068401528a2d398f,0.53809536
3550,2,0,5a7c2a3ed4211f00015bffb9,0.538132817
834,0,0,58e73df595d0e02489b95bbe,0.538279612
3659,7,0,5a8c4621410cf7000162cef9,0.538338829
5064,2,0,5b5b0d7200a1bc2872e7e956,0.53930036
3542,19,0,5a7cabc8d4211f00015c017f,0.539958999
5362,0,1,5b884c4d068401528a2d683f,0.539973508
1170,6,0,59165d0095d0e024b5870956,0.54007811
1117,5,0,5912bf7095d0e024b586fe53,0.540112435
3917,3,1,5ab5a44347de81a9012166fe,0.540277716
2579,9,1,59e68afa95d0e0246f2109a1,0.541048624
2541,6,1,59e25a0495d0e0246f21011b,0.541117462
4526,1,1,5b1038bc068401528a2b0cc6,0.541165765
2330,28,1,59c6a83495d0e0246f20bd2c,0.541316383
41,14,0,587141d595d0e0392607980b,0.5418479
4375,13,0,5af732b0068401528a2adbfe,0.542124437
1249,1,0,5925ff1095d0e024b5872bc6,0.542133059
2252,11,1,59bd6dc995d0e0246f208ca9,0.542260367
3718,16,0,5a949f15410cf7000162e19a,0.54297591
5098,3,0,5b607a6900a1bc2872e7f21b,0.543026856
193,6,0,588b127095d0e0392607d1c9,0.543288921
1476,0,0,594386e895d0e024b587855f,0.543491075
1227,4,0,591f429a95d0e024b5871d97,0.54350468
3936,1,0,5ab6992f47de81a901216a61,0.543609442
2220,3,0,59b78b0495d0e0246f205337,0.543610518
3671,4,0,5a8a290e410cf7000162caaf,0.543634098
570,7,0,58c1108a95d0e024902fe5fb,0.54371109
1798,60,0,59724d5d95d0e0246f1fbb7a,0.543760974
1002,0,0,5901ace995d0e024b586d9bb,0.543878672
474,22,0,58b58e2995d0e024902fcaae,0.544184896
4089,5,0,5acb583e068401528a2a5555,0.544219475
5101,2,1,5b620538068401528a2d1efe,0.544287247
1820,2,0,59788dc295d0e0246f1fc71c,0.544564468
2300,10,0,59c5a1cf95d0e0246f20bbe0,0.544988203
2468,10,0,59d5ed5095d0e0246f20e1e9,0.544993435
1343,2,0,59306b3e95d0e024b5874200,0.54500847
899,2,0,58f0787a95d0e024b586b661,0.545156907
4163,9,0,5ad89cdb068401528a2a9935,0.545439465
3277,1,1,5a5bedf595d0e0110c1a488b,0.546164817
4913,12,1,5b432ea100a1bc2872e67cdb,0.546305063
3595,1,1,5a80d7f1d4211f00015c0550,0.546359261
953,0,0,58fa008895d0e024b586c971,0.546396624
3471,0,0,5a71f5c3d4211f00015be6c0,0.546698051
14,0,1,586e6d8e95d0e0392607924d,0.546842073
2554,2,0,59e0b8ca95d0e0246f20fdfb,0.546967758
4933,9,0,5b47e91f00a1bc2872e7c25d,0.546985115
2520,5,1,59df800f95d0e0246f20fa91,0.547239544
5242,38,1,5b76e2f6068401528a2d4822,0.547601502
1719,5,0,596870fa95d0e0246f1fa698,0.547610416
4648,1,0,5b20183b47de81a90122d9da,0.547777687
1480,0,1,5942a51195d0e024b587830c,0.547850238
147,5,0,5883b38695d0e0392607c098,0.548408553
4629,0,0,5b1c41b347de81a90122ce3b,0.549299376
319,5,0,589d780995d0e024746358f3,0.54942026
3934,42,0,5ab5248347de81a9012161b6,0.549776513
493,0,0,58b6f3c695d0e024902fceb9,0.54996385
3777,2,1,5a9b3cdd47de81a901209b66,0.550087044
1037,14,0,590884d795d0e024b586e78f,0.550282422
2305,3,0,59c5066a95d0e0246f20b9fd,0.550400064
4762,8,1,5b2d503247de81a90122f203,0.550505601
3949,6,0,5ab832eb47de81a901217083,0.550547182
564,1,1,58c1cf9995d0e024902fe89a,0.550683683
988,1,0,5901178495d0e024b586d867,0.55098755
4266,1,0,5aea431f068401528a2abef6,0.551162912
1809,47,1,5975f98d95d0e0246f1fc09e,0.551285813
2025,24,0,5998502095d0e0246f2008bb,0.551372375
1644,0,0,5959f04095d0e02550998287,0.551710689
214,14,0,588da5fd95d0e0392607d62b,0.552091894
4956,0,0,5b4831d800a1bc2872e7c2ce,0.552111549
142,36,0,5883bde695d0e0392607c0ae,0.552213312
4158,0,1,5ad5c223068401528a2a915d,0.552292045
2849,5,0,5a0aea4e95d0e0246f215b15,0.552300252
151,4,1,5882d1b695d0e0392607bfa8,0.552466689
2361,1,0,59c8ae8095d0e0246f20bfe9,0.552665718
4530,0,0,5b0fc422068401528a2b0b32,0.552809286
3325,1,0,5a5f45bb95d0e0110c1a4f8e,0.553484151
4031,0,0,5ac49ea3068401528a2a2168,0.553521383
4844,0,0,5b36347800a1bc2872e66471,0.553532037
2343,10,1,59c9fffa95d0e0246f20c5b8,0.553642727
5167,3,1,5b6d9ed7068401528a2d371c,0.553781577
442,3,0,58afed0c95d0e0247463853a,0.554007305
91,2,0,587a7b1e95d0e0392607ac0b,0.554066363
765,16,0,58de3cec95d0e02489b94739,0.554506622
5365,3,0,5b897be7068401528a2d6b38,0.554570879
4657,1,1,5b1f12e347de81a90122d6fb,0.554726199
5427,3,1,5b9299a6068401528a2d9d35,0.554750222
603,5,0,58c68e0b95d0e024902ff0f1,0.555062155
4690,14,1,5b25573e47de81a90122e389,0.555192787
1816,17,0,59790f2f95d0e0246f1fc8d4,0.555238384
1564,1,0,594cc16b95d0e0255099680a,0.555449795
2359,0,1,59c8ae7c95d0e0246f20bfe6,0.555513864
1060,10,0,590ad67495d0e024b586edbd,0.555768499
335,1,0,589f6ff295d0e02474635d70,0.555769262
3851,2,0,5aa79da547de81a90120dfef,0.555786395
18,0,0,586e020895d0e03926079120,0.555847309
121,12,0,587f257695d0e0392607b4b4,0.555910307
66,4,0,5875eaf895d0e0392607a0fd,0.5559205
2496,0,0,59dc750a95d0e0246f20f24b,0.556002389
2619,8,1,59eb925295d0e0246f211606,0.556078809
4752,7,0,5b2d579847de81a90122f20c,0.556114592
4734,3,0,5b2a6c8147de81a90122e9fc,0.556287292
1813,2,0,59759ff695d0e0246f1fbfc7,0.556300035
3598,3,0,5a844546410cf7000162be4a,0.556364535
4580,0,0,5b16167f47de81a90122be5a,0.556564116
5260,2,1,5b7a8da3068401528a2d4caf,0.556663342
5282,2,0,5b7c04a1068401528a2d4f93,0.556681899
3217,4,1,5a5010a695d0e0110c1a3246,0.557140874
4051,7,1,5ac90e34068401528a2a494f,0.557166091
4019,0,0,5ac3debd068401528a2a1a88,0.557212157
3767,1,0,5a97fd4a410cf7000162ea44,0.557543349
4391,0,0,5afbfa1f068401528a2ae658,0.557682824
4573,3,1,5b1574bb47de81a90122bcfc,0.558083955
2023,33,1,5998840395d0e0246f200900,0.558169959
3331,6,1,5a639e2c95d0e0110c1a5a13,0.558248629
837,3,0,58e73dfb95d0e02489b95bc1,0.55875652
1752,1,0,596db70295d0e0246f1faf83,0.559062572
4460,0,0,5b06ad03068401528a2af91b,0.559111812
5126,21,1,5b64ace1068401528a2d25b4,0.559271926
511,0,1,58b9b51195d0e024902fd691,0.559307928
4353,14,1,5af30ed0068401528a2ad227,0.559562977
2657,1,1,59f2692995d0e0246f212667,0.559588275
4414,0,0,5afd7b20068401528a2ae8d6,0.55989713
5252,0,1,5b78686e068401528a2d4a5c,0.560210541
5422,9,0,5b927075068401528a2d9cb3,0.560402564
1129,3,0,59116de895d0e024b586fac5,0.560510889
399,43,0,58a7530695d0e0247463739d,0.560538994
163,17,0,5887b56995d0e0392607c8c3,0.560665201
23,3,0,586e01f895d0e0392607911a,0.560866135
1975,0,0,598d5b0895d0e0246f1ff336,0.560943885
3499,9,1,5a72efbed4211f00015beb38,0.561130319
2217,2,0,59b78b0495d0e0246f205336,0.561247005
2040,11,0,599b30f695d0e0246f200c9e,0.561298799
4351,2,0,5af2e079068401528a2ad171,0.561383961
5229,1,1,5b754b29068401528a2d4482,0.561469767
610,14,1,58c7f77995d0e024902ff497,0.561617479
761,0,0,58de7aa295d0e02489b94813,0.56172701
3730,1,0,5a9351ab410cf7000162de90,0.562078349
2368,0,1,59cd2b6295d0e0246f20cf45,0.562130405
817,3,0,58e5ec7195d0e02489b957db,0.562143011
4741,1,0,5b28d20e47de81a90122e759,0.562187995
1064,9,0,590ad66c95d0e024b586edba,0.562318888
3380,16,0,5a68ba9dd4211f00015bd41a,0.562896924
1825,4,0,597842e595d0e0246f1fc637,0.563082154
1241,9,1,59233cab95d0e024b5872409,0.56309951
2641,15,1,59ef082295d0e0246f211c08,0.563743074
4731,18,0,5b2adc0b47de81a90122eb3e,0.563826859
64,79,1,5875eb0095d0e0392607a101,0.564211264
3765,0,0,5a99783f410cf7000162ee8f,0.564418057
2174,6,0,59ae507295d0e0246f20327b,0.564796794
776,17,0,58dff1bf95d0e02489b94aaf,0.565016783
3654,2,0,5a879565410cf7000162c777,0.565061556
2189,12,1,59b1ce1295d0e0246f203c5a,0.565096738
5370,63,0,5b895471068401528a2d6ac2,0.565154744
5066,42,1,5b5cb63200a1bc2872e7ec1b,0.565202574
4875,19,1,5b3bc7b700a1bc2872e66ee5,0.565237235
4176,13,1,5ada7dfc068401528a2a9e6c,0.565286256
4192,3,0,5adb8332068401528a2a9f72,0.565334329
5345,0,1,5b8411f8068401528a2d5e3f,0.565407573
2005,9,0,5997026f95d0e0246f200695,0.56550941
5153,0,1,5b6b75f6068401528a2d324e,0.56553824
2942,0,0,5a18315895d0e0246f2186a4,0.565855979
460,12,0,58b1e85e95d0e0247463896f,0.566120881
2228,1,0,59b6396895d0e0246f2043d8,0.566376367
4323,38,1,5af02022068401528a2aca0d,0.56647895
2373,2,0,59cca2fa95d0e0246f20cd32,0.566748753
2923,25,1,5a15cf8c95d0e0246f218221,0.567075247
516,7,0,58b9323295d0e024902fd4e4,0.56710052
4696,3,1,5b2559d347de81a90122e390,0.567128074
3009,7,0,5a22fd027c459f246b63879e,0.567258229
1405,73,0,5937a92995d0e024b587510a,0.56838969
1404,13,1,5937a96795d0e024b587510c,0.568411141
3206,13,0,5a5123c195d0e0110c1a3356,0.56857313
3662,14,1,5a8bfc45410cf7000162cdfa,0.568922126
124,1,0,5880c1e695d0e0392607b9ce,0.568966448
3069,11,0,5a291bce7c459f246b6395ed,0.569157638
481,0,0,58b49cb895d0e024902fc866,0.569592383
4233,9,1,5ae4bdb7068401528a2ab41c,0.569683288
879,4,0,58edd56f95d0e02489b968f2,0.569966748
2206,26,0,59b4333e95d0e0246f204105,0.570108138
1177,3,1,591b555795d0e024b587127f,0.570629292
3362,16,0,5a664fda95d0e0110c1a5cd6,0.570813215
4131,5,0,5ad52f29068401528a2a9037,0.570898541
2724,2,0,59f8427495d0e0246f213184,0.570908593
656,0,1,58cc97fb95d0e02489b91c84,0.570940876
5341,0,0,5b847c16068401528a2d5f62,0.571051351
2319,11,0,59c3687b95d0e0246f20ad66,0.571147181
4786,5,0,5b30b9a500a1bc2872e65545,0.571344875
3903,2,0,5ab43be947de81a901215a47,0.571784001
554,3,0,58be6d8995d0e024902fdeb4,0.572052536
4765,20,1,5b2cf2d347de81a90122f107,0.572222214
3077,17,0,5a2c43347c459f246b639d12,0.572829932
3844,23,0,5aa7e8c747de81a90120e309,0.573374343
4138,1,0,5ad3ea5f068401528a2a8d51,0.573495644
1900,8,0,5984207f95d0e0246f1fe10d,0.573572823
2400,24,1,59ce7b5695d0e0246f20d317,0.573631202
1233,0,1,591e9cfa95d0e024b5871b72,0.573814932
915,29,1,58f162b995d0e024b586b877,0.573893355
4693,0,1,5b240e0f47de81a90122e23b,0.574174913
3826,0,0,5aa1de0547de81a90120bf07,0.574597403
3005,0,0,5a23160b7c459f246b6387cd,0.574654857
1800,1,0,5971bb7f95d0e0246f1fb9ba,0.574926753
482,3,0,58b496c695d0e024902fc851,0.575020111
1938,1,0,598c8bc595d0e0246f1ff167,0.575256521
727,2,0,58dabda595d0e02489b93d85,0.57546182
970,0,1,58fe4cb295d0e024b586d085,0.575695468
5133,36,1,5b64de78068401528a2d2649,0.575716333
471,0,1,58b0cb7b95d0e02474638801,0.575815579
947,1,0,58f8617995d0e024b586c4e9,0.575902913
831,1,0,58e7909395d0e02489b95cc7,0.575922848
1474,2,1,594386fc95d0e024b5878564,0.576239935
3741,0,1,5a95efe8410cf7000162e506,0.576607637
1303,10,0,5929c6e595d0e024b587347b,0.577741092
1381,2,0,5935066f95d0e024b5874a5e,0.577779441
4301,0,0,5aef90e1068401528a2ac94c,0.577825164
5433,10,1,5b9434de068401528a2d9fd6,0.578401243
103,0,0,587c828295d0e0392607ae91,0.578513458
2597,9,0,59e9ba1195d0e0246f211208,0.578753014
1712,2,1,5968d71095d0e0246f1fa7ca,0.578877196
1536,1,0,594acac095d0e025509962ea,0.578917303
2517,4,0,59dfadfa95d0e0246f20fb34,0.579024089
1960,1,0,598f39f895d0e0246f1ff6d5,0.579030108
534,10,1,58ba1fdb95d0e024902fd7b6,0.579279572
929,8,0,58f5be7d95d0e024b586be29,0.579472407
2787,7,0,5a03925c95d0e0246f214c0e,0.57994367
2049,10,1,599f625795d0e0246f201658,0.579947116
1947,7,1,598ab7fd95d0e0246f1fed05,0.580073315
1740,11,0,596a625095d0e0246f1faa53,0.580209124
47,1,1,58740ab495d0e03926079c8a,0.580363182
3772,1,0,5a9af7d847de81a901209ae0,0.580560702
2745,3,0,59f9ca4895d0e0246f213578,0.580724653
3029,3,0,5a25503c7c459f246b638b01,0.580812409
5166,11,0,5b6a459c068401528a2d2efa,0.580815756
2008,6,0,5996f49295d0e0246f20066a,0.580867644
1086,0,0,590e116395d0e024b586f53f,0.580899953
1006,0,1,59019bf495d0e024b586d97a,0.580916528
5284,2,0,5b7b576d068401528a2d4e66,0.58112617
4156,0,1,5ad653d8068401528a2a9329,0.581149855
5406,5,0,5b90f88e068401528a2d98b8,0.58136169
4297,3,1,5aecfe4c068401528a2ac648,0.581581234
3929,5,1,5ab5b92947de81a901216750,0.581861055
1706,15,0,59647c8195d0e0246f1f9bdd,0.582176048
1364,2,1,59320d1f95d0e024b5874645,0.58247125
3769,8,0,5a9892f2410cf7000162ec39,0.582536256
2941,53,1,5a184d6395d0e0246f2186e7,0.582596605
4978,3,0,5b4cf22500a1bc2872e7cb28,0.582617663
1578,0,0,5954013895d0e02550997742,0.582667981
1243,4,0,5922a28a95d0e024b5872248,0.582718679
3909,1,0,5ab2489947de81a9012142f9,0.582803443
2578,27,1,59e7171495d0e0246f210ab8,0.583004509
4811,0,1,5b335c1100a1bc2872e65c28,0.583509581
1353,2,0,593302f695d0e024b587476f,0.583835158
2608,1,0,59e8687895d0e0246f210e60,0.583885183
1058,0,0,590b07b595d0e024b586ee51,0.583994593
2867,0,0,5a0d6c4995d0e0246f216242,0.584216915
2114,1,0,59a87f1c95d0e0246f2028ac,0.58445569
5290,10,0,5b7fc92d068401528a2d580d,0.584656018
1204,12,0,591cb83b95d0e024b587163a,0.584768566
2575,1,0,59e74c2395d0e0246f210b66,0.584848744
859,0,0,58ebecef95d0e02489b9649b,0.585144632
674,1,0,58d0d47695d0e02489b92349,0.585688634
664,0,0,58cf82f895d0e02489b92026,0.58594758
