I-Count,Label(m0/f1),NYT_ID
3,1,5b295b6847de81a90122e84a
39,1,59bd6dc995d0e0246f208ca8
4,0,592bcbeb95d0e024b58736d2
0,0,5b5cb63400a1bc2872e7ec1f
6,0,594390d895d0e024b5878582
4,0,597842fa95d0e0246f1fc639
1,0,58ac569895d0e02474637beb
6,0,59a5c40095d0e0246f202199
0,0,595358ff95d0e02550997544
5,0,58c1b93495d0e024902fe84e
33,0,5b4106be00a1bc2872e67a14
16,0,5b5ba3f700a1bc2872e7eb08
0,0,58e74e5195d0e02489b95bf5
0,1,58dbfc6e95d0e02489b940e9
5,0,59c0003a95d0e0246f2090fd
2,0,588cf14095d0e0392607d56d
7,1,59725e4e95d0e0246f1fbbb7
26,0,5996fae095d0e0246f20067b
0,1,58ae9b8495d0e0247463818c
8,0,58d42aa395d0e02489b92da8
20,1,5965cdfd95d0e0246f1f9f4d
12,0,598302cd95d0e0246f1fde21
15,1,5a57c47395d0e0110c1a4164
7,0,590cd5a495d0e024b586f37c
6,0,58aef0d095d0e0247463828a
1,0,58cbee9595d0e02489b91a77
11,0,5ac81177068401528a2a44eb
14,1,5902ed7395d0e024b586dd61
6,1,5b6b8f86068401528a2d327f
3,1,5b930682068401528a2d9e68
28,0,5b81a02f068401528a2d5b30
5,1,5b7d76f3068401528a2d52cb
4,0,59208b5395d0e024b5871f8a
5,0,5b01fcca068401528a2aee1f
4,1,591fa2bb95d0e024b5871e6e
1,1,5acf2aa3068401528a2a7e14
0,0,5a0fa15f95d0e0246f21762d
17,1,5893da9995d0e0392607e59e
0,0,5b7d30a1068401528a2d523c
8,1,5aad5c0847de81a901211e57
47,0,5a79873ad4211f00015bf836
4,1,58c4537b95d0e024902fede2
2,0,5aec4b24068401528a2ac455
9,0,5b911eeb068401528a2d991e
14,1,598f493795d0e0246f1ff6ef
3,0,5a1e8fbe95d0e0246f21920e
3,0,5a18b16e95d0e0246f2187b2
2,0,58a2be0695d0e024746364e2
5,0,59ef082295d0e0246f211c09
13,0,59e8687a95d0e0246f210e62
0,0,597399c195d0e0246f1fbd64
0,0,5a0cd44c95d0e0246f2160e2
8,0,599bdb8695d0e0246f200dde
2,1,5b7e779c068401528a2d54e3
3,0,5ac798f9068401528a2a3f5e
2,0,5a1e8fc095d0e0246f219211
17,0,5a512e5495d0e0110c1a336b
5,1,5b2b772c47de81a90122ec94
0,0,5b4e74f600a1bc2872e7cec0
1,0,5940423b95d0e024b5877c9d
10,0,5942356c95d0e024b5878196
12,0,587f258695d0e0392607b4b9
7,0,59df814195d0e0246f20fa97
0,1,58a8a0d895d0e024746375ec
29,1,5ae4888e068401528a2ab3bd
3,1,5a2f44a77c459f246b63a336
1,0,5904dbb495d0e024b586e1ad
0,0,5b62d2a1068401528a2d20d0
14,1,5b8edc07068401528a2d7319
39,0,5ad15059068401528a2a8a20
15,0,58e3497495d0e02489b95063
1,0,5a6a7c9ad4211f00015bd91a
0,0,587cfe4f95d0e0392607afa4
4,0,5a7c4d77d4211f00015c0046
8,1,5a02132095d0e0246f2147d0
5,0,590ad66c95d0e024b586edb9
3,1,594b6fe895d0e0255099644f
3,1,5abe072547de81a901219eaa
5,0,5aff22b9068401528a2aebc3
0,0,5b4bf0c600a1bc2872e7c905
2,0,5952076995d0e025509971c7
17,0,5a02482595d0e0246f214858
16,1,5a6398c195d0e0110c1a5a09
2,0,58afed0d95d0e0247463853e
1,0,59c3c2d495d0e0246f20ae65
2,0,5a639af895d0e0110c1a5a0f
1,1,598814fc95d0e0246f1fe71d
3,0,5b3fda2c00a1bc2872e67882
20,0,59fd20db95d0e0246f213ecf
0,0,59c9fffb95d0e0246f20c5ba
1,1,593f929595d0e024b5877a91
15,1,59f4ccd295d0e0246f212b52
1,0,5b866ea3068401528a2d635e
7,0,58ba0b4095d0e024902fd78c
0,0,5873480d95d0e03926079a76
10,1,5b0f4c61068401528a2b0a2e
2,0,5b769d50068401528a2d4783
13,1,59aefa1195d0e0246f20344e
36,1,5917584f95d0e024b5870a89
16,0,5a84133b410cf7000162bd98
8,0,5970749595d0e0246f1fb64d
2,0,5a731bbcd4211f00015bebd9
1,1,5a9da0b847de81a90120a743
4,0,59406ab895d0e024b5877d1a
12,1,5a1fe14c95d0e0246f219606
5,0,5b67877d068401528a2d291c
3,0,58e78de895d0e02489b95cbf
17,1,5a0c1ad395d0e0246f215e64
30,0,589e6ce295d0e02474635c08
3,0,5a8d4dc5410cf7000162d17a
1,1,5af0b8b0068401528a2acbaa
0,1,58d45fe695d0e02489b92e40
0,0,5abfd3af47de81a90121a8c1
0,0,5a6b06c8d4211f00015bda47
5,0,5acfe47e068401528a2a86ba
13,1,5b2667c947de81a90122e442
0,1,5b58015300a1bc2872e7e196
3,0,58e49b0795d0e02489b95418
4,1,591cc84a95d0e024b5871678
33,1,59f2f38f95d0e0246f212775
3,1,58dcb1f795d0e02489b942a2
0,1,58cd7cb495d0e02489b91d8f
35,1,5b070bb9068401528a2afab6
8,0,59cfd94d95d0e0246f20d55d
3,0,59c5b5a395d0e0246f20bc00
1,0,5b158c3647de81a90122bd44
0,0,59ddc68495d0e0246f20f5ce
1,1,5889c8be95d0e0392607ce3e
0,0,5adf41da068401528a2aa61b
0,0,599b80ee95d0e0246f200d53
4,1,5a108a5395d0e0246f217745
9,0,5b8911a9068401528a2d69ff
13,1,58fba0c495d0e024b586cc69
0,1,5a05835195d0e0246f21512a
2,1,59f6e81395d0e0246f212de3
1,1,59cb518895d0e0246f20c926
9,0,5934218395d0e024b58748da
2,1,5a33f4267c459f246b63b448
12,1,5885bd0495d0e0392607c352
16,0,589f665c95d0e02474635d5a
2,0,5a4cb44195d0e0246f21f03a
7,1,58d3f47995d0e02489b92cd8
16,1,58e92c0a95d0e02489b96003
5,0,59a4a16f95d0e0246f201f33
3,1,5af4cb69068401528a2ad75d
6,0,58bb15be95d0e024902fd8ce
4,0,58b42e7495d0e02474638cf3
2,1,597b667d95d0e0246f1fcf5f
1,1,5ae4bdb7068401528a2ab41d
1,0,58799bc395d0e0392607ab08
0,0,5ae988a3068401528a2abc9c
1,0,58d8bd6f95d0e02489b93576
5,0,59f0792495d0e0246f212017
0,0,5968d5a695d0e0246f1fa7c0
4,1,58a7bfec95d0e024746374a1
5,1,5a534bcc95d0e0110c1a35fc
3,0,5955fc0195d0e02550997c60
8,0,5979d87895d0e0246f1fcaeb
5,0,59315fde95d0e024b5874449
1,0,591750c195d0e024b5870a79
5,0,5a8e06eb410cf7000162d3b3
2,0,58bfbf0b95d0e024902fe277
7,0,5a862e9e410cf7000162c3d5
3,1,5ae83722068401528a2ab992
14,0,5a52cfb395d0e0110c1a3541
0,1,5b732e2a068401528a2d3fed
2,1,5a73c9b4d4211f00015bedff
0,0,58a5b01d95d0e02474636de5
3,0,5949e54595d0e02550996026
3,0,59f2f47a95d0e0246f21277b
1,0,58a4b3ea95d0e02474636b23
0,0,5afc816a068401528a2ae789
5,0,5a5ff02f95d0e0110c1a51c3
3,0,5894e15495d0e0392607e875
2,1,5a2b3ab17c459f246b639bf6
14,0,59f7b00a95d0e0246f213050
2,0,5b918be1068401528a2d9a94
0,0,5b07db24068401528a2afc9b
8,0,5b16ad4147de81a90122bfea
14,0,594cc16b95d0e02550996808
5,0,5b50a77800a1bc2872e7d3c7
1,0,5a30c12e7c459f246b63a6d1
6,0,5953b21f95d0e0255099763c
4,0,5a330f747c459f246b63b23a
1,0,587a7fdc95d0e0392607ac1a
3,0,591aa86795d0e024b5871053
7,0,592088ed95d0e024b5871f7b
14,0,5a299b2f7c459f246b6397aa
6,0,5a33ce207c459f246b63b3c8
35,0,5a905985410cf7000162da2f
7,0,5b8e499f068401528a2d718a
3,0,592d691a95d0e024b58739aa
22,0,5b6dee26068401528a2d3809
3,0,5877e9a095d0e0392607a678
1,0,5aa2fae647de81a90120c890
12,0,5926c73995d0e024b5872d77
2,1,5b9632a6068401528a2da287
3,1,5b245c6047de81a90122e2be
34,1,589f752695d0e02474635d7d
9,0,5b980d31068401528a2da6b1
1,1,59eabd7695d0e0246f2114f2
6,0,5abfd02a47de81a90121a8ad
0,0,58b9278b95d0e024902fd4c6
3,1,5a7ce094d4211f00015c0214
1,0,591eeb5d95d0e024b5871c69
11,0,5b64a4ff068401528a2d259f
33,0,58deeb8995d0e02489b94970
6,0,59d5372295d0e0246f20e0ab
1,1,591b603195d0e024b587129a
9,0,59bd6dc995d0e0246f208ca7
12,1,5a7902fcd4211f00015bf70f
0,1,58e9316195d0e02489b96013
14,0,5a59688d95d0e0110c1a4590
3,0,5a13775095d0e0246f217c19
1,0,5a61cc4195d0e0110c1a569a
0,1,5a7f486247de81a901208ec7
6,0,5ab2e53447de81a901214e07
13,0,5b25572e47de81a90122e382
0,1,591f829995d0e024b5871e41
0,1,59ffa4f995d0e0246f2141dd
27,1,59f4ccd295d0e0246f212b53
12,0,5b6d622a068401528a2d3689
61,0,5b37cccc00a1bc2872e66782
4,0,58b7e40295d0e024902fd13c
23,0,5917673295d0e024b5870a9a
0,0,5a0d353695d0e0246f21618f
2,0,5b93e3f6068401528a2d9f54
26,1,5b357cde00a1bc2872e6629d
19,0,5a7a568ed4211f00015bfa9a
0,0,5b1981c747de81a90122c844
17,1,5976f18295d0e0246f1fc2d2
49,0,58cbeeb995d0e02489b91a78
8,0,5874997295d0e03926079d76
3,0,5904d96795d0e024b586e1a8
0,0,59647c8195d0e0246f1f9bdb
94,1,5b5b337500a1bc2872e7e9c9
4,0,590c280295d0e024b586f168
3,1,59ba2dfc95d0e0246f2076e2
11,0,595e68f495d0e02550998cb2
0,0,586ffe9395d0e0392607967d
16,1,5b2960ed47de81a90122e85c
16,1,5981e0b695d0e0246f1fdb22
0,1,5926143895d0e024b5872c03
3,0,5a985b9a410cf7000162eb85
8,0,592d1d8195d0e024b58738ef
2,0,5b2270ab47de81a90122df43
13,1,587a63b095d0e0392607abf1
12,0,58b0f17295d0e0247463883c
4,1,5ab99e4447de81a901217a2b
8,0,5880770095d0e0392607b8d3
12,0,5ac90e32068401528a2a4949
0,0,59ef723895d0e0246f211d52
0,1,5a1d3e4b95d0e0246f218e7b
0,0,59283a6595d0e024b58731b4
2,0,5948ccfb95d0e02550995cdc
4,0,5ae6e5a2068401528a2ab679
2,0,59f67d3595d0e0246f212d4d
0,0,5b11cff647de81a90122b7a8
0,0,5a6b02e7d4211f00015bda3c
8,1,5b11b3d547de81a90122b766
1,0,5b6db2d6068401528a2d3766
1,0,58bd1c0595d0e024902fdb6b
25,1,59dbe5cb95d0e0246f20f152
1,1,5ad7d6b9068401528a2a9789
17,0,594dbdb495d0e02550996b02
68,0,59b78b0895d0e0246f20533a
4,0,59139ea995d0e024b587013e
2,0,5a9e97aa47de81a90120ac31
5,0,5a955e5f410cf7000162e352
6,0,58de037095d0e02489b9468a
2,1,596124b195d0e0246f1f9681
3,0,59fbb14b95d0e0246f213b34
11,1,5b64d9d1068401528a2d263d
1,0,590d29c595d0e024b586f44a
0,0,5a58100495d0e0110c1a423a
3,0,5a25e06d7c459f246b638cc4
2,0,58b9278a95d0e024902fd4c1
11,1,58cd7cc395d0e02489b91d90
23,1,5a14bfcd95d0e0246f217f62
2,0,5a63f83695d0e0110c1a5a5c
10,0,5a8c858b410cf7000162cfb4
17,0,58f266ae95d0e024b586b980
9,1,59df17ff95d0e0246f20f934
6,1,5880770095d0e0392607b8d4
0,0,5b06e3ce068401528a2afa23
7,1,5979947b95d0e0246f1fc9f5
0,0,5a58b08f95d0e0110c1a4392
1,0,58e1f7ef95d0e02489b94d3f
13,0,597842ff95d0e0246f1fc63c
1,1,5b92e277068401528a2d9e13
9,0,5a8882c5410cf7000162c8b7
6,0,59b78afe95d0e0246f205333
5,0,5a9f3a74410cf7000162f225
6,0,59e9d1bd95d0e0246f211269
1,0,5979f29b95d0e0246f1fcb3f
1,0,5b476cf700a1bc2872e7c0b3
0,0,58bedbd595d0e024902fe01c
26,1,58b1ee3395d0e02474638978
1,0,5abd787847de81a901219bc8
0,1,59bc8c1995d0e0246f208b92
1,0,5a221b867c459f246b6386b6
32,1,59b947f795d0e0246f20688d
2,0,5894e73195d0e0392607e889
5,0,5a1b547395d0e0246f218a8c
2,0,5a0d6d0995d0e0246f216244
7,1,5938faf195d0e024b5875ebb
0,0,589f664595d0e02474635d59
0,0,59cdf47e95d0e0246f20d130
1,0,5948ccfb95d0e02550995cdd
3,0,5ab6993147de81a901216a66
0,0,5a5fe26f95d0e0110c1a5196
38,1,59e9484195d0e0246f211135
1,0,59c6a86895d0e0246f20bd2d
1,0,5b3b49f400a1bc2872e66d82
0,0,5b1efef747de81a90122d6d4
7,1,594d1ccc95d0e02550996915
1,1,5b6abf26068401528a2d3029
7,0,5a8cb564410cf7000162d037
0,1,5af4aa67068401528a2ad703
0,1,5a636aba95d0e0110c1a59e5
40,1,5b45d52700a1bc2872e6b30c
4,0,5b97b148068401528a2da5a0
5,0,5a6398c195d0e0110c1a5a08
2,0,5aabdbf547de81a901211412
1,1,5928d44995d0e024b5873348
0,0,589af23395d0e0392607f32c
2,0,58e3496e95d0e02489b95061
0,0,5944504a95d0e024b58787d5
0,0,5b5b513a00a1bc2872e7ea26
1,0,58cae74095d0e02489b917c4
6,0,5955fbeb95d0e02550997c5d
3,0,5b8911a9068401528a2d69fe
6,0,5a67be83d4211f00015bd2c7
11,1,5b3fbc3500a1bc2872e6782b
38,1,59c0c57e95d0e0246f2097b5
13,1,5989667b95d0e0246f1fe9e1
7,1,5b8498b1068401528a2d5f8b
6,1,5a862ad2410cf7000162c3ce
0,0,5a0322ff95d0e0246f214a73
0,0,598814f695d0e0246f1fe71b
1,1,5ad9b6a9068401528a2a9c31
4,0,58ad9b6895d0e02474637f16
15,0,5ada8875068401528a2a9e7c
3,0,58a5ab1c95d0e02474636dd7
2,1,5a56ba7c95d0e0110c1a3e81
5,0,5a027cb595d0e0246f2148b5
1,0,59300b4495d0e024b58740ae
1,0,5b7bdf25068401528a2d4f4c
29,0,5904dba195d0e024b586e1aa
2,0,5b6aa3c3068401528a2d2fef
13,0,596124c295d0e0246f1f9685
0,0,586cb07e95d0e03926078df8
6,1,594b6fed95d0e02550996451
0,0,597399b495d0e0246f1fbd62
4,0,59671f7c95d0e0246f1fa2c8
16,0,5b7c642d068401528a2d509d
4,0,5aad5eb147de81a901211e63
0,0,5b71489a068401528a2d3bf1
1,1,591c635395d0e024b5871525
3,0,59a5160a95d0e0246f201fe6
60,1,5b89c188068401528a2d6bb4
0,1,5a61333395d0e0110c1a5569
2,1,5ada9064068401528a2a9e80
3,0,5a2e7ce27c459f246b639fe5
0,1,590b52d495d0e024b586ef4b
0,1,5a737a9dd4211f00015bed2e
1,1,5ad14823068401528a2a8a11
0,1,58e6e9e795d0e02489b95b05
31,0,59d91d5295d0e0246f20e97b
1,0,5b1efef947de81a90122d6d7
25,1,588c035095d0e0392607d45f
0,0,59ea9e8e95d0e0246f2114cd
2,0,58ad4a0a95d0e02474637e2b
3,0,5938fdab95d0e024b5875ec1
8,1,5b12e23e47de81a90122b8e0
1,0,59569fc895d0e02550997e70
50,0,5b7865e6068401528a2d4a59
4,0,59b2450c95d0e0246f203d29
7,0,58c1108c95d0e024902fe5ff
5,0,5a32564e7c459f246b63af34
29,1,5a91c7c4410cf7000162dca4
0,0,5aaa3d1e47de81a90121041d
0,0,5935ba4f95d0e024b5874c33
16,0,5a760dd5d4211f00015bf255
2,0,5b068635068401528a2af8a7
1,0,5ad86523068401528a2a9889
2,0,5b2e91af47de81a90122f462
3,0,596f088195d0e0246f1fb293
20,0,5a992b56410cf7000162ed8b
4,1,59bbe25c95d0e0246f208660
1,0,5b507f1f00a1bc2872e7d34d
51,1,5b4911ed00a1bc2872e7c52e
3,0,5b35a1f300a1bc2872e6630b
7,0,59f4ccb195d0e0246f212b4d
4,1,59269d3795d0e024b5872d0b
8,1,594071df95d0e024b5877d2d
1,1,5a1d3e3a95d0e0246f218e78
4,1,5a71e956d4211f00015be25c
9,0,586e01fd95d0e0392607911d
1,0,5a2ddf557c459f246b639ed1
6,1,5af0edd9068401528a2acc1b
1,0,5a215ab47c459f246b63848d
7,0,5a300b457c459f246b63a524
0,0,586d20de95d0e03926078f1d
8,1,5a5fae0a95d0e0110c1a50f5
8,0,5aa6932247de81a90120d817
10,0,5aa11437410cf7000162f3bf
5,0,59a3c47d95d0e0246f201d29
0,1,58dbff5795d0e02489b940f8
7,1,59eaa0b095d0e0246f2114d1
5,0,58f760f095d0e024b586c23b
92,1,5a04252795d0e0246f214d45
3,0,591e2e8895d0e024b5871ac0
0,0,5b28207647de81a90122e66b
0,0,5b283cfd47de81a90122e6a0
5,0,5a5d42b395d0e0110c1a4b19
4,1,5ab5bfa847de81a90121676d
3,1,5a90c91c410cf7000162db3f
4,0,5b216df047de81a90122ddb1
3,0,58d4c8f695d0e02489b92f06
0,1,5a137e3395d0e0246f217c22
1,1,58aefa0c95d0e024746382aa
1,0,58a4506795d0e02474636990
0,0,5a14934395d0e0246f217ed5
1,0,5951c01095d0e02550997155
0,0,5afd9c85068401528a2ae919
1,0,5967e40995d0e0246f1fa58d
1,0,5a71f517d4211f00015be688
9,0,5a50f40a95d0e0110c1a3312
0,0,5b8879ca068401528a2d68bb
1,0,5914bd6195d0e024b5870474
1,1,5b37cd0f00a1bc2872e66786
0,0,59ba669795d0e0246f207792
0,0,5915bde095d0e024b5870761
3,0,589f676d95d0e02474635d5c
7,0,58962bcd95d0e0392607ea5c
0,0,58f96b9695d0e024b586c813
26,0,58f266b595d0e024b586b983
9,0,59f6805295d0e0246f212d52
0,0,5a75ce8ed4211f00015bf1e0
0,0,59fadcae95d0e0246f21384a
19,1,5902491e95d0e024b586dbe3
4,0,594d06ed95d0e025509968e1
25,0,59e2721d95d0e0246f210139
3,1,5ad89e51068401528a2a993d
0,0,5b8d0627068401528a2d6fb3
0,0,58dcb1f595d0e02489b9429d
5,1,591e9cef95d0e024b5871b6d
28,1,599b6eb295d0e0246f200d3b
5,1,59de6b7995d0e0246f20f7ea
1,1,5904dc7795d0e024b586e1b6
5,1,5948ccec95d0e02550995cd8
46,0,58c4504f95d0e024902feddb
1,0,5a9d66d047de81a90120a5bc
1,0,5ae9ac88068401528a2abcf9
20,1,5ab2f27f47de81a901214eb4
3,0,58f12ac895d0e024b586b819
6,0,5928dc7295d0e024b587334f
29,1,5a27ca507c459f246b6391df
0,0,5a97d9c6410cf7000162e9d7
33,1,59f9095995d0e0246f2133e8
34,0,5a760dd6d4211f00015bf257
3,0,5a58f05795d0e0110c1a4466
20,1,5a639c9e95d0e0110c1a5a11
11,1,5a71e98dd4211f00015be272
2,0,58a6b28895d0e02474637141
0,0,58abf88395d0e02474637ada
2,0,5a9fc2c247de81a90120b208
1,0,5aeada22068401528a2ac029
13,0,5aaf00d447de81a901212442
4,1,5aaac2a247de81a901210ad9
0,1,59fd15aa95d0e0246f213ebb
18,1,5a90b24f410cf7000162db26
1,0,59cdf47e95d0e0246f20d132
5,0,5a72efbdd4211f00015beb37
5,0,5a673adb95d0e0110c1a5e26
1,1,5ac90e30068401528a2a4944
0,0,5a0e299f95d0e0246f216ce1
23,1,58cd8e4095d0e02489b91dac
18,0,58e92b0d95d0e02489b96002
2,0,5a4f7e7995d0e0110c1a30a4
1,0,5885bcf595d0e0392607c350
5,1,58952d4995d0e0392607e93c
1,0,58f266b495d0e024b586b981
1,0,5a7caaecd4211f00015c017a
0,0,59d6784795d0e0246f20e3d1
32,0,58edd54195d0e02489b968f1
9,1,594988c195d0e02550995f69
27,0,5a0f4c8695d0e0246f217581
4,0,587c828295d0e0392607ae90
18,0,5908c8c495d0e024b586e86c
5,1,58f70ffe95d0e024b586c158
3,0,5b033904068401528a2aefc0
4,0,58a6b28795d0e0247463713e
5,0,598d5b0095d0e0246f1ff334
7,0,58a7114695d0e02474637280
1,0,5b129b5947de81a90122b882
1,0,5b618120068401528a2d1d66
6,1,5b5cb62f00a1bc2872e7ec18
3,0,59c9fff995d0e0246f20c5b5
4,0,59afa20095d0e0246f2035b3
7,0,5899838695d0e0392607ef93
0,0,58c35c0595d0e024902fecc3
3,1,5914b97e95d0e024b5870466
0,1,59817d8395d0e0246f1fda1c
9,0,5a4aa79295d0e0246f21ed23
7,1,5af414a5068401528a2ad4ef
0,0,5ae0ccb5068401528a2aaa76
5,0,5903358095d0e024b586de63
6,0,5b1bf08247de81a90122cdb2
6,0,5a1fe14c95d0e0246f219605
37,0,5a8e9f4a410cf7000162d512
1,0,59141a3195d0e024b5870224
12,0,5a2003fc95d0e0246f21967f
9,1,59cd4adb95d0e0246f20cfbf
3,0,5a73a8f2d4211f00015bedbe
2,0,59b8dc8395d0e0246f206500
7,1,5b009e65068401528a2aed1c
4,0,5a78dca9d4211f00015bf6b6
2,0,591312b495d0e024b586ff75
9,0,5b3ba86f00a1bc2872e66e84
3,0,5a69e506d4211f00015bd740
10,0,59ba2e0295d0e0246f2076e4
4,0,5b26ee3747de81a90122e4d6
15,1,5b55992300a1bc2872e7dc2d
10,1,593b40f795d0e024b58765a8
0,0,5ac2b4cc068401528a2a107a
3,0,5aa7c57747de81a90120e11f
7,0,5a12d92d95d0e0246f217a90
10,0,5b32ca0900a1bc2872e65adb
5,0,59c1a1bf95d0e0246f209f9d
1,0,5b841897068401528a2d5e57
6,1,5b1175a447de81a90122b698
13,0,5b36086600a1bc2872e663d5
11,1,5b6eb3a6068401528a2d3916
1,0,59f1ad7a95d0e0246f21239a
32,1,5a306cbf7c459f246b63a62e
0,0,5a12b24c95d0e0246f217a36
2,0,5a90da4d410cf7000162db57
1,0,591a524f95d0e024b5870fc1
3,1,5a8564c9410cf7000162c161
2,0,5ac5eca0068401528a2a2ce0
9,1,58cd5ed895d0e02489b91d63
0,0,5967d30695d0e0246f1fa546
2,1,5a2893697c459f246b6394bc
0,0,5b33de0200a1bc2872e65df3
6,0,5a760dd1d4211f00015bf253
5,0,587bff8695d0e0392607adcb
5,0,5b2ae86847de81a90122eb62
0,0,5b87c02b068401528a2d6686
1,0,5975f01795d0e0246f1fc087
0,0,5a822e15d4211f00015c0893
1,0,5a7ccddbd4211f00015c01e5
43,0,59a998ac95d0e0246f202b85
0,0,58dd5c2e95d0e02489b944dc
11,1,5b68b555068401528a2d2b5d
22,0,587c828295d0e0392607ae93
1,1,59a6677595d0e0246f2022e7
14,0,5b4f0c2200a1bc2872e7cfa6
0,1,5b7be2a7068401528a2d4f51
14,0,5b6b251e068401528a2d3168
3,0,5996fe4995d0e0246f200687
55,0,5956eace95d0e02550997f14
1,0,5a5d29ae95d0e0110c1a4ae9
0,0,58e7b6cf95d0e02489b95d53
1,0,59a6bdda95d0e0246f2023b5
5,0,5aa8eb9d47de81a90120f462
40,1,5a4cb44395d0e0246f21f03c
3,0,5b924c33068401528a2d9c77
5,1,5933003895d0e024b5874765
0,0,599b2c2c95d0e0246f200c8f
2,1,59e10d3c95d0e0246f20ff2d
1,0,5a80d7f1d4211f00015c054f
6,0,5ad529cb068401528a2a9026
4,0,598e5f7e95d0e0246f1ff5d9
9,0,5aedc84d068401528a2ac719
2,0,5897c55b95d0e0392607ec00
8,0,5923e2ea95d0e024b587256d
1,1,58a6054995d0e02474636f5f
1,1,5b44818a00a1bc2872e69933
2,1,59208b4a95d0e024b5871f83
1,0,58d0d47595d0e02489b92348
4,0,593a552695d0e024b58762b7
1,0,5a71f5e0d4211f00015be6c6
23,0,593e410295d0e024b58769ae
4,0,5985d25395d0e0246f1fe468
4,1,598f494295d0e0246f1ff6f6
0,0,5a99e76447de81a9012098a3
0,0,5995ec3195d0e0246f200437
3,0,593ae69b95d0e024b58764b9
2,0,59b2450b95d0e0246f203d26
0,1,5a5dd7b295d0e0110c1a4c02
19,1,5b941be7068401528a2d9fa1
1,0,591757b095d0e024b5870a87
2,0,5a4d45d795d0e0110c1a2b20
9,0,597eda6c95d0e0246f1fd411
2,1,58cb0bc595d0e02489b9184e
5,1,5b37d1ab00a1bc2872e6678f
13,0,5907ca6195d0e024b586e607
12,0,5b006d37068401528a2aecf7
38,1,5aa4484647de81a90120cdc1
5,0,58a4e90a95d0e02474636bea
3,0,598f493d95d0e0246f1ff6f4
1,0,599fcff395d0e0246f201705
1,0,58e7f09895d0e02489b95e39
6,0,59b9c2a195d0e0246f207613
12,1,5b44c9fb00a1bc2872e699f8
6,0,5a91bd52410cf7000162dc8e
5,1,5994603b95d0e0246f20005a
5,0,5a6a7817d4211f00015bd914
13,1,5b0bcfa8068401528a2b024f
1,0,5aac05de47de81a901211675
15,0,5b96329c068401528a2da281
22,1,58b090d795d0e02474638779
2,0,591d006395d0e024b58716fb
2,0,5a95c09a410cf7000162e47d
1,0,5b8c333b068401528a2d6eaf
1,0,5ab97a4e47de81a901217947
0,1,5a0397ab95d0e0246f214c18
12,1,588b030b95d0e0392607d1a8
0,1,59fe168695d0e0246f213fee
22,1,5ad2b324068401528a2a8bea
0,0,5b7ad3f4068401528a2d4d52
5,0,587992ec95d0e0392607aaf9
4,0,5b0d40e7068401528a2b0496
3,0,5b0743f3068401528a2afb68
20,0,598f493795d0e0246f1ff6f0
10,0,59a0ac0395d0e0246f20198c
5,0,5aa3fa9747de81a90120cc6e
6,0,5af56623068401528a2ad881
45,0,59c6920495d0e0246f20bd08
4,1,58b6848595d0e024902fcd48
3,0,5b3aba3600a1bc2872e66c7f
0,1,5b2bf60d47de81a90122ee6d
2,0,58c72a0295d0e024902ff2d3
1,1,58d968a595d0e02489b93992
11,0,589f821595d0e02474635d9d
1,1,587c827a95d0e0392607ae8c
2,0,59400f2995d0e024b5877bf9
5,0,5898320095d0e0392607eca4
1,1,5909105e95d0e024b586e94a
14,1,5aee03b2068401528a2ac783
11,1,5b65f0af068401528a2d2767
2,0,5a33a7c97c459f246b63b352
12,0,5ac4f849068401528a2a24a1
0,0,589b97fd95d0e0247463540e
9,0,59d770d595d0e0246f20e64e
2,0,5872c18f95d0e03926079995
0,1,59350d5d95d0e024b5874a71
0,1,59d1e8f595d0e0246f20d80a
0,0,5874cf3495d0e03926079e01
7,0,5a4c218f95d0e0246f21ef4c
3,0,5ae9851e068401528a2abc95
12,1,599dd10095d0e0246f201298
12,1,5b69ee2e068401528a2d2e27
2,0,5b5846a300a1bc2872e7e237
0,1,5aaf86a547de81a9012126a6
14,0,59dfc09195d0e0246f20fb78
4,0,5a2f1b027c459f246b63a2f2
119,0,5a8ff0cc410cf7000162d8af
24,0,5a6a3b38d4211f00015bd863
0,0,5ad534b8068401528a2a903e
3,0,5ad147b3068401528a2a8a10
1,0,58d8bd6f95d0e02489b93575
0,0,5a15d7b795d0e0246f21823f
5,1,58bb314c95d0e024902fd8f9
9,1,5954f99b95d0e025509979bf
8,0,5955709f95d0e02550997b51
0,0,58e7911295d0e02489b95cc8
9,0,5a6bec15d4211f00015bdca2
3,1,5afc8e04068401528a2ae7a9
13,0,58e92c3a95d0e02489b96007
6,0,5ab19f4c47de81a901213a7e
0,0,5b400d7800a1bc2872e678e8
5,1,58d0d47695d0e02489b9234b
7,0,5ad4bfa9068401528a2a8eff
11,1,5a16ef7195d0e0246f218486
5,1,5a5027dc95d0e0110c1a325e
11,1,59f8398c95d0e0246f21315a
3,1,5b9810b5068401528a2da6b9
10,0,5a27f0d97c459f246b639254
0,0,58d52c4195d0e02489b93028
7,0,5957e92095d0e02550998047
0,0,5a9af7fd47de81a901209ae3
0,0,5874998795d0e03926079d7b
1,0,5a17796695d0e0246f218536
27,0,58a7a8b095d0e0247463747b
1,0,5acb329e068401528a2a53d4
1,1,5a71ec68d4211f00015be394
14,1,5b6e4b49068401528a2d38b7
29,0,5b006d31068401528a2aecf0
17,1,5956676f95d0e02550997dbc
32,0,594dbd1795d0e02550996aff
0,0,5b22cd2147de81a90122e026
