Column1,I-Count,Label(m0/f1),SortKey
2830,0,0,0.610385113
5379,0,1,0.610820198
4111,16,1,0.611441329
468,3,1,0.611675777
2114,1,0,0.611789207
3847,0,0,0.611844993
1923,32,0,0.611935897
5204,0,1,0.61204116
4741,1,0,0.612202838
186,1,0,0.6124066
3837,3,0,0.612587039
3482,0,1,0.612640056
4712,1,0,0.613069642
2494,1,0,0.61309587
3405,0,0,0.613101398
2776,6,1,0.613553516
1082,0,0,0.613746112
4082,1,1,0.613766799
2570,2,0,0.61393083
579,9,0,0.614069884
4740,0,0,0.614078205
1140,2,0,0.614102196
559,0,1,0.614125308
617,0,0,0.61419965
1125,1,1,0.614228836
4286,1,0,0.61423398
3652,8,0,0.614252403
3687,0,1,0.614280171
506,0,0,0.614309912
3555,2,0,0.614525386
113,21,0,0.614562977
4260,3,0,0.614756547
2183,17,1,0.614856736
5007,7,0,0.615063476
730,18,1,0.615085514
2482,3,0,0.61518227
1642,0,0,0.615304535
78,1,0,0.615316977
2775,1,0,0.615363979
1910,1,1,0.615582134
302,1,0,0.616080717
4155,3,0,0.616106378
2152,4,1,0.616264416
3104,9,0,0.616507537
3596,0,0,0.616784688
2571,7,0,0.616807077
2988,0,0,0.617009065
1303,6,0,0.617277172
2837,13,0,0.617362752
2998,3,1,0.617476104
5021,3,0,0.617569219
2099,7,0,0.617885052
2892,4,1,0.618018812
1143,1,0,0.618343708
2337,22,1,0.618366203
653,0,0,0.618369746
2324,2,0,0.618425978
1954,0,0,0.6189129
2281,2,0,0.618918565
3870,4,0,0.619104514
2111,28,1,0.619197448
2287,4,0,0.61968357
780,0,0,0.619754619
933,4,0,0.620202189
3899,1,0,0.620260034
681,7,0,0.620386849
3189,1,1,0.620715159
3520,15,0,0.620828679
5376,29,1,0.620879013
1517,0,0,0.620902674
2362,0,1,0.621220229
4978,0,0,0.621636266
580,1,0,0.621942602
5441,0,0,0.621997963
5135,0,1,0.622096739
4259,1,0,0.622254396
1996,18,0,0.622298362
3786,0,0,0.6225783
1329,7,0,0.622625975
777,0,0,0.622777084
4630,2,0,0.62282401
250,1,0,0.622859539
229,1,0,0.622873321
2431,0,0,0.623011283
3553,1,0,0.623162573
4372,1,0,0.623230926
4314,0,0,0.623286704
4217,0,0,0.623487014
1931,0,1,0.623749089
196,1,0,0.623921873
4896,16,0,0.623939422
3481,0,0,0.624169788
4069,10,0,0.624210077
905,17,0,0.624360008
4681,5,0,0.624385514
97,4,0,0.624560496
806,2,0,0.624579112
2567,0,1,0.624769397
3335,40,1,0.62516921
4572,3,0,0.625196118
4644,1,0,0.625222763
2298,4,1,0.625337333
5447,1,1,0.625570629
5269,5,0,0.625890486
2056,0,0,0.625897122
3493,2,1,0.626009504
2313,6,0,0.626108591
718,1,0,0.626344967
4777,2,0,0.62642615
1368,1,0,0.626490359
1790,6,0,0.626540777
122,4,0,0.626601324
2388,67,0,0.626835926
1223,2,1,0.627061385
4310,4,1,0.628020636
2591,0,0,0.628045616
2280,0,1,0.62835651
2779,6,0,0.628617896
4528,1,1,0.628801875
2767,1,0,0.628861
185,3,0,0.628890296
5164,27,0,0.629095353
4799,2,0,0.629612027
390,0,0,0.629614775
1992,1,1,0.629639338
3469,1,0,0.629644926
3454,2,1,0.629688237
3402,0,1,0.630396442
2931,3,0,0.630477407
638,0,0,0.630560226
365,0,0,0.630796802
3219,3,0,0.63153084
4374,1,0,0.631702468
1800,1,0,0.631856091
202,2,0,0.631910643
2403,1,0,0.631959053
831,1,0,0.632051369
4980,61,1,0.632242632
4954,1,1,0.632292071
3214,0,0,0.632945599
858,19,0,0.633210334
664,0,0,0.633260019
485,4,0,0.633275167
3414,11,1,0.633403603
3990,10,1,0.633554717
3861,1,0,0.633665877
176,8,0,0.63378838
4513,11,1,0.633904546
4730,5,0,0.634239173
3601,2,1,0.634266403
561,1,0,0.634298452
1255,0,0,0.634747194
2854,0,1,0.634880509
3074,0,1,0.6351865
5407,8,0,0.63529409
1091,8,0,0.63543244
5154,8,1,0.635466403
1228,5,0,0.636044491
4134,2,0,0.636113993
1276,7,0,0.636212037
4967,4,0,0.636278537
104,1,1,0.636594691
1805,3,0,0.636596645
1494,4,0,0.63661901
3518,4,0,0.636832062
2558,0,0,0.637052103
2376,1,0,0.63712459
4866,4,0,0.637232317
4150,3,0,0.637504074
2050,10,0,0.637640636
5253,3,0,0.637644579
3865,19,0,0.637756545
2488,0,0,0.638019775
36,7,0,0.63808593
2246,1,0,0.638119409
3181,0,0,0.638463925
5047,0,1,0.638531244
4995,9,0,0.638555989
3645,6,1,0.63869164
713,4,1,0.63877728
2620,28,0,0.639193906
2138,5,0,0.639397831
4688,2,0,0.639765507
4739,3,1,0.639788786
1767,9,0,0.639927193
3341,3,0,0.640199617
1872,0,0,0.640208606
5035,7,1,0.64067529
892,14,0,0.641140668
4793,2,0,0.641249117
5409,2,0,0.641463852
3818,9,1,0.64148282
4318,0,0,0.641500205
641,1,0,0.641723434
3263,0,0,0.641752834
3382,0,0,0.641929735
472,13,0,0.6419658
2472,1,1,0.642021606
3133,0,0,0.642079117
5071,4,0,0.642107217
2825,84,1,0.642319741
5157,0,0,0.642363044
1965,21,1,0.642558631
3817,0,0,0.643074704
3419,5,0,0.643075145
1453,5,1,0.643167787
3485,26,1,0.643551962
1847,51,1,0.643792292
1546,0,1,0.643999654
3274,14,0,0.644088436
1127,3,0,0.644347054
819,9,0,0.644725891
4149,0,0,0.644835206
4156,0,1,0.644973543
3668,15,1,0.645360866
5286,3,0,0.645649423
2066,3,0,0.645807002
2869,0,0,0.646308798
749,2,0,0.646377617
3015,0,0,0.646609191
279,2,0,0.646783179
4209,2,0,0.646828872
2436,2,0,0.646942473
4076,0,0,0.647282224
2950,3,0,0.647464036
1507,0,0,0.64781363
4229,2,1,0.648325566
1324,2,0,0.648444522
37,3,0,0.648602953
4565,2,0,0.648837374
416,2,0,0.649027357
1084,1,0,0.649213068
3940,3,1,0.649358333
2916,8,1,0.649507244
2315,1,0,0.649513168
5077,8,0,0.649548624
1779,8,1,0.649761443
2130,1,0,0.649907176
1677,27,1,0.649936136
1261,10,1,0.650328592
2256,27,1,0.650966602
1447,2,0,0.651135512
2284,0,0,0.65140329
4118,7,1,0.651467772
5038,4,1,0.65151172
2181,5,0,0.651882347
5386,0,1,0.651982261
1990,4,0,0.652016617
4191,3,0,0.652221289
2385,1,1,0.652316933
4728,12,1,0.652602063
5436,6,0,0.652944121
3692,0,0,0.653081924
3194,1,0,0.653292091
2887,13,0,0.653736378
1182,1,0,0.653911973
4594,14,0,0.654096767
5145,0,1,0.654725498
2859,1,0,0.65510127
5330,0,0,0.655196877
4036,0,0,0.655208521
5451,14,0,0.655281429
224,0,0,0.655342193
3857,0,0,0.655384246
1090,33,0,0.655474578
3756,1,0,0.655479
4795,4,0,0.655491462
4256,9,1,0.655516453
3327,2,0,0.655549322
3970,36,1,0.655564847
3766,16,0,0.655963567
356,2,0,0.65609561
981,1,0,0.656121555
1085,1,0,0.656242798
1185,4,0,0.656510059
720,4,0,0.65691312
3305,0,1,0.657007356
3946,0,0,0.657020933
3326,6,0,0.657067446
5152,3,1,0.657075226
3494,0,0,0.657082251
3332,19,1,0.657099514
5005,5,0,0.657753957
2699,10,1,0.657906953
4823,2,0,0.658042759
3531,3,0,0.658245017
3162,0,0,0.65825622
3320,1,0,0.658480207
30,3,0,0.658535872
2361,1,0,0.658545638
4996,3,0,0.65861473
3040,4,0,0.658809117
608,0,0,0.658961138
636,0,0,0.659175327
2524,6,0,0.659418489
4870,11,1,0.65947504
5072,0,0,0.659574656
3361,0,0,0.660069467
5329,0,0,0.660177962
5062,0,0,0.660269306
3574,1,0,0.660654887
3356,5,1,0.66066692
4016,0,0,0.660688711
144,9,0,0.660853733
4136,7,0,0.661047235
2598,2,1,0.661162956
986,35,0,0.661285787
2711,1,1,0.661329654
10,0,0,0.661394444
405,0,0,0.661414807
3637,0,0,0.661628763
3935,1,0,0.662140881
5168,32,1,0.662384197
1070,7,0,0.662391373
1950,2,0,0.663001356
3693,7,1,0.663006206
3694,26,0,0.66316525
3265,1,1,0.663400052
570,6,0,0.663481045
4254,2,0,0.664341828
710,15,0,0.664382371
1755,33,0,0.664737909
3580,26,0,0.664797587
5165,2,0,0.66518178
671,0,0,0.665431079
4597,0,0,0.665475595
893,7,0,0.665654598
488,0,0,0.66573116
507,7,1,0.665989266
5336,5,1,0.66635576
385,0,1,0.666620711
1311,7,0,0.667204712
246,5,0,0.667286639
3284,0,1,0.667488521
927,1,1,0.667543704
3139,1,1,0.667557037
3550,0,0,0.667721251
3489,0,0,0.66787864
3523,13,0,0.668018846
1646,1,1,0.668244938
4523,2,0,0.668614267
50,0,0,0.668802595
3002,2,0,0.668841444
1204,9,0,0.668993608
2455,1,0,0.669248741
4037,0,0,0.669284305
1641,1,0,0.669401532
3769,6,0,0.669517213
610,12,1,0.669607833
3185,0,0,0.66971312
2865,1,0,0.669818245
2975,0,0,0.670452986
4097,4,0,0.671126865
1052,3,0,0.671269189
3654,2,0,0.671298355
3584,1,0,0.671379447
1637,0,0,0.671381562
2985,0,0,0.671446323
1925,13,0,0.671450103
1482,1,0,0.671757258
1702,5,0,0.67179993
5350,0,1,0.671960075
2500,0,1,0.67208504
852,14,1,0.672133902
866,0,1,0.672450721
366,0,0,0.672491602
1225,0,1,0.672661866
269,1,0,0.672726589
646,1,0,0.672771987
4573,3,1,0.6727904
3624,6,1,0.672811571
225,0,0,0.672812856
2936,0,0,0.673308093
3066,4,0,0.673467684
2156,1,0,0.673575371
3150,4,0,0.673624451
2489,0,0,0.673810701
1424,3,0,0.673814938
5018,6,0,0.673975307
3308,0,0,0.674011202
4404,0,0,0.674054947
2359,0,1,0.674208751
978,3,0,0.674458814
5388,2,0,0.674541523
1748,2,0,0.674659944
1639,8,1,0.674689182
3264,3,1,0.674771708
5344,1,1,0.674823827
1215,0,1,0.67508816
217,2,0,0.675225709
3966,32,1,0.675664011
4738,0,1,0.67578497
1263,0,0,0.675933181
3156,0,0,0.676335287
3101,1,1,0.677396372
1297,0,1,0.677433459
3312,3,1,0.677717674
1308,4,0,0.67821276
4395,2,0,0.678452986
694,38,1,0.678478731
4589,4,0,0.67857837
4213,0,1,0.678770485
4497,4,0,0.678873185
628,4,0,0.678891208
2828,0,0,0.678984869
4850,0,0,0.679126331
95,1,0,0.679300627
596,4,1,0.679644846
4146,6,1,0.680404187
4911,1,0,0.680537588
2706,30,1,0.680596521
2667,3,1,0.680629395
2070,21,0,0.680785885
5206,3,0,0.681013538
1604,6,1,0.681379838
524,5,1,0.681631307
3403,0,0,0.682017863
4865,21,1,0.682131895
904,6,0,0.682418119
3995,0,1,0.682432661
2674,2,0,0.683085739
1785,17,1,0.68320506
1211,9,0,0.683229209
554,3,0,0.683674852
2732,1,1,0.684444953
977,4,0,0.684477188
648,1,0,0.684550726
3640,5,1,0.684723975
5284,2,0,0.684904072
1949,2,0,0.684932898
5079,11,1,0.684957806
4007,4,0,0.68503619
926,5,0,0.685076405
4845,13,0,0.685356463
2414,0,1,0.685360124
2173,1,0,0.685381184
3904,4,0,0.685455078
5044,5,0,0.685527776
1566,9,0,0.68554997
3594,1,0,0.685697823
4922,0,1,0.685713333
5465,0,1,0.685942917
4601,4,0,0.686258301
2081,52,1,0.686322664
2938,2,0,0.686639569
2067,2,0,0.686703332
3680,0,0,0.687041633
4268,5,0,0.687203017
3907,14,1,0.687640261
3657,10,0,0.687688575
4548,0,0,0.688289057
3444,12,0,0.688290595
991,1,0,0.688496778
5024,10,0,0.688581769
1441,13,0,0.688604202
548,12,1,0.688876627
4656,2,0,0.688982412
4038,5,0,0.689207594
701,0,1,0.68927557
1550,9,1,0.689318422
5103,0,0,0.689423101
152,5,1,0.689428281
38,29,0,0.689636383
4386,0,0,0.689744469
56,7,0,0.68982407
2554,1,0,0.689859804
1918,0,0,0.690225871
1595,0,0,0.690360361
862,0,0,0.690606225
400,16,1,0.690839762
4157,1,1,0.690928698
3746,0,0,0.691020881
589,30,0,0.691185856
3319,1,1,0.691467299
3588,1,0,0.691578838
159,1,0,0.691822111
3005,0,0,0.691835366
2526,51,0,0.691974219
5069,5,1,0.692632028
436,0,0,0.692687907
448,0,1,0.692688628
1851,7,0,0.69289808
3236,8,0,0.69296886
2556,12,1,0.693235662
1209,0,0,0.693404737
2200,4,0,0.694177476
4877,0,1,0.6942404
521,4,0,0.694279801
3383,21,1,0.694689755
4142,0,0,0.694774162
1239,0,0,0.695071243
2817,0,0,0.695138435
5294,7,1,0.695172871
1762,1,0,0.695716637
5440,0,1,0.69571684
1732,0,0,0.695728653
4786,4,0,0.695758797
5289,2,0,0.696256581
2730,2,0,0.69627643
412,11,0,0.69659347
3093,21,1,0.697072251
1924,0,1,0.697176901
4309,6,0,0.69733116
7,1,0,0.697682877
5357,1,1,0.697727802
5240,1,0,0.697762454
5438,18,1,0.697944598
2427,1,0,0.698738091
3623,2,0,0.699251549
482,2,0,0.69927866
3081,1,0,0.699400599
3975,2,0,0.699709479
4183,10,1,0.699851197
2765,12,1,0.699929797
1455,3,0,0.70017299
5230,2,0,0.70074845
1284,2,0,0.701069274
441,3,0,0.701414076
635,0,0,0.701480216
1099,4,0,0.701612066
1862,0,1,0.701840366
542,1,0,0.70184111
620,0,0,0.70196905
1823,3,0,0.702174021
5250,1,0,0.702302612
1900,6,0,0.702354364
627,1,0,0.702379292
5460,2,1,0.702380064
342,29,0,0.702700281
4201,5,0,0.702702714
2789,0,0,0.70279612
4929,0,0,0.702964376
2270,4,1,0.703195503
4670,3,0,0.703635888
3497,2,0,0.703830564
2291,1,0,0.704107505
1002,0,0,0.704431515
1774,9,0,0.704620104
2587,5,1,0.704671944
1034,11,0,0.705395784
3634,46,0,0.705446261
3373,0,1,0.705792846
103,0,0,0.706033258
2400,22,1,0.706039694
157,2,0,0.706045602
3591,2,0,0.706069937
924,9,1,0.706369049
446,1,1,0.706483777
5259,0,0,0.706867401
172,1,0,0.70697271
4852,1,0,0.707495697
1304,7,1,0.707667742
3751,0,0,0.707757288
2490,6,1,0.70780054
1477,0,0,0.707862908
1903,0,0,0.708069284
3661,5,1,0.708211968
4122,1,0,0.708321959
2611,0,0,0.708384149
5039,0,0,0.708411884
4914,0,0,0.708436475
2515,13,0,0.708476797
2829,2,1,0.708658209
736,1,0,0.709134377
5427,2,1,0.709309324
3586,0,0,0.709369877
1432,0,0,0.70948851
3252,1,0,0.709535006
3056,3,0,0.709651527
5216,6,1,0.709877734
2624,5,0,0.710071125
3297,16,1,0.710121959
5147,8,1,0.710473697
1533,3,1,0.710480507
2759,0,1,0.710519618
4287,0,0,0.710779218
1332,1,1,0.711280682
2697,28,0,0.711342356
5382,0,1,0.711412643
5421,0,0,0.71152652
406,2,0,0.711529398
3937,0,0,0.711788853
3208,0,1,0.711886802
1162,1,0,0.712163346
2120,7,1,0.712299744
4470,4,0,0.71230076
4706,9,1,0.712623013
2318,0,0,0.713102431
1650,7,0,0.713141349
692,4,0,0.713332021
3037,3,0,0.7134412
2773,9,1,0.713492723
5425,3,1,0.713664896
4893,0,1,0.713912239
3894,2,0,0.71430266
1376,0,0,0.714344414
1661,2,0,0.714386494
4152,4,1,0.714957429
214,9,0,0.715004687
4098,4,0,0.715151893
2480,9,1,0.715333319
2204,0,0,0.715570208
318,20,0,0.715611895
3415,1,0,0.716072965
4039,3,0,0.716246748
1486,0,0,0.716841592
2421,8,0,0.716964032
2434,25,0,0.71698865
1144,16,1,0.717116305
4380,4,0,0.717208181
313,0,0,0.717254195
1392,3,0,0.717379273
1295,5,0,0.717407932
4446,16,0,0.717794661
3823,9,0,0.717813742
2367,6,1,0.717948015
3089,3,1,0.718266909
215,0,1,0.718411539
1960,0,0,0.718436973
3258,2,0,0.718578482
3854,0,1,0.718613177
4283,4,1,0.718697305
2085,1,0,0.719117477
1710,2,1,0.71920051
4698,1,0,0.719342964
4074,0,0,0.719772205
418,9,1,0.720052748
2452,0,1,0.720162159
4300,4,0,0.720288712
1632,2,0,0.720317751
4465,0,0,0.72055501
2778,1,0,0.721200354
851,1,0,0.721232659
3246,8,0,0.72124358
348,4,0,0.721300385
1401,2,0,0.721565357
541,1,0,0.721645671
4640,0,0,0.721973971
795,1,0,0.722731865
4202,4,0,0.722860553
3136,0,0,0.723445483
4187,7,0,0.723477267
259,21,1,0.723729013
4963,7,0,0.723784528
5096,27,0,0.723952586
1600,6,0,0.72404722
1479,2,0,0.724237532
4394,7,1,0.724243597
3386,0,0,0.724253953
604,0,0,0.724310561
3610,0,0,0.724402791
4035,2,0,0.724733393
1747,1,0,0.725219046
5277,0,0,0.725219784
3059,0,0,0.725436331
657,6,0,0.725510655
3607,3,0,0.725708462
5205,16,0,0.725738404
213,7,0,0.725814824
5405,0,1,0.725889502
4653,0,0,0.725987775
146,7,0,0.726053191
662,2,0,0.726214978
3420,0,0,0.726353841
1787,4,0,0.726626185
1146,11,1,0.726756149
3115,4,0,0.726793169
3666,6,0,0.727110938
3044,2,0,0.727248428
4673,65,0,0.727310506
4687,3,1,0.727342063
1183,12,0,0.727610341
375,0,0,0.727784473
2575,0,0,0.728026838
1893,0,0,0.72826635
2228,1,0,0.728394528
787,0,0,0.728445898
1780,3,0,0.728586552
3620,4,0,0.72872824
2856,0,0,0.72894474
5166,9,0,0.72941757
3452,21,0,0.729471611
2692,6,1,0.729880649
809,2,0,0.729998965
599,36,1,0.730007378
2092,1,0,0.730239125
762,0,1,0.730471617
1613,1,1,0.73065504
1904,10,0,0.730716454
3509,5,0,0.730735253
4172,0,0,0.730872989
1163,1,0,0.730906006
2508,3,0,0.730992898
2168,12,1,0.731162021
257,0,1,0.731331002
4812,1,1,0.731400784
3404,5,1,0.731400863
63,0,1,0.731640329
4063,11,0,0.731895634
5185,3,0,0.732088826
3437,0,1,0.732237844
3095,7,0,0.73224108
896,3,0,0.732421331
233,0,0,0.732522124
5391,0,0,0.732704649
4378,2,0,0.732998639
4873,0,0,0.733314343
2010,0,0,0.733355011
464,1,0,0.733450769
1543,1,0,0.733453574
2577,32,1,0.733518961
2113,3,0,0.733593722
4684,4,0,0.734071035
1001,0,0,0.734074976
3997,1,1,0.734135394
3203,21,1,0.734232907
3433,68,1,0.734688611
2122,0,0,0.734700929
2059,12,1,0.734803855
1495,2,0,0.734978538
1692,3,0,0.735040332
3430,1,0,0.735083323
3885,11,1,0.735135409
2148,1,0,0.735524576
3795,1,1,0.735604832
1729,2,0,0.735606757
1829,0,0,0.735690591
4519,2,0,0.735922141
2407,17,0,0.736012054
4189,15,0,0.736133007
1528,1,0,0.736409505
4359,50,1,0.736525344
1689,4,0,0.736665837
704,0,0,0.736831423
3930,1,0,0.736940815
392,7,1,0.736980755
2261,2,0,0.737146851
139,0,1,0.737247394
5224,5,1,0.737555036
1730,0,1,0.737706035
2843,3,0,0.737760773
4944,22,0,0.737933918
3381,4,0,0.7381387
4878,0,0,0.73821378
454,4,0,0.738494161
1614,2,0,0.738902061
4833,2,1,0.739005441
4938,1,0,0.739206948
2346,5,0,0.739227097
3447,5,0,0.739594072
414,3,0,0.739600256
1686,3,0,0.73963771
2011,5,0,0.7396995
1838,0,0,0.739818383
4576,6,0,0.739911523
192,7,0,0.740240412
1081,26,1,0.740416576
1915,0,0,0.741137526
3991,1,0,0.74129316
2615,8,1,0.741494541
2670,1,0,0.741602041
3873,1,0,0.741671223
961,0,0,0.741912462
422,2,0,0.74200453
4231,0,1,0.74209521
90,9,1,0.742208527
5179,1,0,0.742423332
2660,3,0,0.742585946
4973,3,1,0.742955764
1400,35,0,0.743056099
796,0,0,0.743337972
5198,13,1,0.743505275
5266,7,0,0.7436182
1627,0,0,0.743681995
4984,1,1,0.743688198
3465,4,1,0.743703629
2799,8,1,0.744411064
1242,2,0,0.744526401
1655,3,1,0.744533771
4638,0,0,0.744747061
197,1,0,0.745004104
509,3,0,0.745062791
1529,2,0,0.745460462
4775,0,0,0.745541769
3840,2,0,0.745753642
1866,0,0,0.745902482
1713,0,0,0.745997113
2166,15,1,0.746183091
937,3,0,0.746222142
3998,0,0,0.746676355
3105,3,0,0.746741434
3565,0,1,0.746900445
3882,13,0,0.74729756
3490,5,0,0.747574399
1943,1,1,0.747720716
2537,4,1,0.747758748
5316,5,0,0.748616215
4105,5,0,0.748835233
3685,14,0,0.749149851
3905,13,0,0.749222206
4934,0,1,0.749548482
69,0,0,0.750074796
1905,6,0,0.750105145
300,0,0,0.750112708
2016,0,0,0.750593346
1890,18,1,0.750865626
2944,7,1,0.750910518
304,1,0,0.750960212
3956,2,0,0.75108949
3678,28,0,0.751371264
3392,2,0,0.751390205
4383,1,1,0.751794235
2126,0,0,0.751929285
3631,1,0,0.751930794
4334,0,0,0.751955427
3649,5,0,0.752038676
1572,2,0,0.752416554
917,0,0,0.752500105
3878,5,0,0.752752134
3876,4,0,0.753134187
592,2,0,0.753285396
4680,0,0,0.753356614
2392,0,0,0.753483236
1783,10,1,0.753625754
2232,0,0,0.753680139
3965,1,0,0.753896132
4371,3,0,0.753990256
2262,0,1,0.754293012
3567,19,0,0.754683883
2590,2,0,0.754707431
3592,0,0,0.754741322
2750,4,1,0.754748215
915,23,1,0.754865016
4004,3,0,0.755100736
1244,1,0,0.755241977
3733,0,1,0.755648012
4620,2,0,0.755845595
3628,5,0,0.755939401
2740,9,0,0.755998165
4428,3,0,0.756485261
3080,3,0,0.756679138
2096,0,0,0.756763242
3714,1,1,0.757124297
3479,5,0,0.757130665
3435,0,0,0.757132849
1583,3,0,0.757388751
847,0,1,0.757511919
1083,0,0,0.757782368
760,4,0,0.758396254
350,3,0,0.758588272
1798,55,0,0.758602292
5016,2,0,0.758729047
1237,1,0,0.758774025
394,1,1,0.758973517
4284,0,0,0.759203948
3707,0,0,0.759280667
943,42,1,0.759475957
4234,37,0,0.759598398
3390,5,1,0.75973947
4502,1,1,0.760010505
4109,9,1,0.760043266
2946,0,0,0.760062093
547,56,0,0.760255779
4438,1,0,0.760364042
223,24,0,0.760364456
3848,1,0,0.760364482
1273,23,1,0.760406721
411,2,0,0.760456995
693,1,1,0.760797618
1586,3,0,0.760864377
3731,19,1,0.761251136
5271,2,0,0.761512173
1643,0,0,0.761516817
2217,2,0,0.761978641
1970,0,0,0.762096989
1725,9,1,0.762209487
3169,0,0,0.762713401
2603,180,1,0.762866809
3202,11,0,0.762962253
3850,24,1,0.763331247
5177,12,0,0.763762335
1703,21,0,0.763844945
2487,8,1,0.764446508
3807,2,0,0.764542645
5061,18,0,0.764620602
3597,0,0,0.764792403
4977,1,0,0.764898166
3371,1,0,0.76494499
3456,0,0,0.765028096
2247,18,0,0.765210584
114,6,0,0.765291644
290,1,0,0.765427272
5211,0,0,0.765588497
4332,0,1,0.765641151
825,56,0,0.765697749
3372,1,0,0.765806264
109,0,0,0.766039539
5364,8,0,0.766774961
2370,35,0,0.767012123
3063,6,0,0.767051702
5066,35,1,0.767449544
1316,0,0,0.76755355
2849,3,0,0.767557758
3960,22,0,0.767670805
590,0,0,0.767731384
2458,3,0,0.76802579
578,0,0,0.768395785
2595,3,0,0.768457214
1897,0,0,0.768664271
3801,1,0,0.768672148
1770,7,0,0.768814458
2806,9,1,0.76997764
1902,6,0,0.770282684
860,0,1,0.770555024
2626,0,1,0.770796746
4377,19,1,0.770918825
3492,0,0,0.771525219
3729,3,0,0.771535566
775,6,0,0.771640301
2054,2,0,0.771641676
1722,0,0,0.771889723
3176,0,0,0.771902018
4554,3,1,0.771908957
2073,11,1,0.772007281
916,0,1,0.772125082
849,0,0,0.772721594
4363,6,0,0.773422488
1983,6,0,0.773638042
1102,8,0,0.773964143
4734,3,0,0.773990745
1053,1,1,0.774345597
125,1,0,0.774474972
1538,2,0,0.774480746
2320,2,0,0.774560417
2653,0,0,0.77467505
1700,0,0,0.774712452
2640,6,1,0.774713735
2196,2,0,0.774791853
4837,1,1,0.774802531
3651,12,0,0.774841889
3505,4,0,0.774944235
5345,0,1,0.774976506
1907,0,1,0.775056381
5360,5,0,0.775142065
4767,1,0,0.775450047
1044,0,0,0.775797202
788,0,0,0.775917962
898,26,0,0.775928117
4253,6,0,0.77597895
2901,4,1,0.775987934
1192,8,1,0.776169401
2062,18,0,0.776505017
2782,3,0,0.776794238
4346,2,1,0.776853895
4130,29,0,0.777484531
2521,2,0,0.777848641
2820,11,1,0.777896836
1176,0,1,0.778092345
1271,4,0,0.778140991
2087,3,0,0.778161387
2051,2,0,0.778178512
539,3,0,0.778257207
4646,2,0,0.778268145
4376,21,1,0.778381202
517,1,0,0.778476972
4718,0,1,0.778553814
5270,1,1,0.778576569
1004,3,0,0.77861251
598,17,1,0.778683576
397,22,0,0.7787749
2115,14,1,0.778911649
1134,3,0,0.778975411
4364,0,0,0.779076424
3827,25,1,0.779470753
4667,3,0,0.779637589
2940,0,0,0.78008787
3800,2,1,0.780274195
770,1,0,0.780331793
5193,0,0,0.78048495
2536,0,0,0.780491183
4970,4,0,0.780715955
2128,34,1,0.780989889
1393,5,1,0.781095685
2230,1,0,0.781582261
5422,8,0,0.781743848
4510,9,0,0.781973147
861,0,1,0.782368885
5314,0,0,0.78262187
2052,3,0,0.783172483
4689,5,0,0.783335523
607,0,0,0.783384158
4517,3,0,0.783482897
2677,46,1,0.783656541
3186,3,0,0.783837798
1407,2,0,0.784307237
5086,2,1,0.784320078
698,2,0,0.784365101
5341,0,0,0.784444613
4092,4,0,0.784526775
826,13,0,0.784544921
3698,29,0,0.78458531
1968,1,0,0.784741232
2862,2,0,0.784974869
221,0,0,0.78505794
3259,5,0,0.78518313
5318,4,1,0.785337567
28,3,0,0.785521829
1973,3,0,0.785629278
2259,13,0,0.785691441
4804,10,1,0.785706269
273,2,0,0.785730029
1227,3,0,0.785944663
101,0,0,0.785997398
166,0,1,0.786035272
1275,6,0,0.786409345
1138,11,1,0.786418403
4939,2,0,0.786481016
460,10,0,0.787597434
5297,1,0,0.787790497
707,2,0,0.787816887
3001,11,1,0.788270177
4716,49,1,0.788303408
1913,22,1,0.788326527
2890,7,1,0.788739311
391,6,0,0.788920096
5456,3,0,0.78907172
3424,1,1,0.789278468
4931,3,0,0.789332822
4043,0,0,0.789378656
4214,6,0,0.789414581
3069,5,0,0.789950632
1751,5,0,0.790015439
3851,2,0,0.79009206
3799,1,0,0.790153493
2356,23,0,0.790694853
2396,35,1,0.790757139
4913,8,1,0.790802639
73,2,0,0.790913058
2240,5,0,0.791078966
2896,12,1,0.791467787
2599,34,1,0.792254283
1776,0,0,0.792345222
1036,1,0,0.792422972
3831,4,0,0.792985021
1750,3,0,0.793077213
134,37,1,0.793162707
913,4,1,0.793472478
2909,0,0,0.793634824
5057,12,0,0.793784665
1754,8,0,0.79382348
2456,2,0,0.79429498
5037,2,0,0.794489746
4532,18,0,0.794623349
4320,0,0,0.794899984
4180,1,0,0.795100453
3053,2,0,0.79512677
1541,0,1,0.79517895
1934,0,0,0.795199844
1491,2,1,0.795217821
725,1,0,0.795698474
1801,1,0,0.795735647
4551,0,0,0.79580212
3057,1,0,0.796243166
4590,1,0,0.796473732
3547,6,0,0.796846187
5006,2,1,0.797473218
3953,0,0,0.797705806
267,0,0,0.797740864
3834,0,0,0.797763913
1498,0,1,0.798095104
5254,0,0,0.798112802
1821,1,1,0.79831126
4700,22,1,0.798502134
4879,0,0,0.79881828
1292,5,0,0.798845871
4919,9,1,0.798923815
999,0,0,0.798929561
2413,1,0,0.79905274
1153,8,0,0.799218794
3999,4,0,0.799385169
3789,0,1,0.799473809
4005,2,0,0.799547934
3647,6,1,0.799587325
3143,18,0,0.799796442
2659,1,1,0.800175134
1342,0,0,0.800704224
5280,3,1,0.800763829
5182,0,1,0.800943678
433,0,0,0.801423604
2319,10,0,0.801498225
2005,7,0,0.802093714
